stationID,LONG,LAT
40898,60.61,25.28
41024,39.15,21.67
41114,42.8,18.29
41128,44.41,17.61
41140,42.58,16.88
41194,55.33,25.25
41288,58.9,20.66
41316,54.08,17.03
40100,35.48,33.81
40706,40.28,38.08
40712,45.08,37.53
40718,49.46,37.46
40732,50.67,36.88
40736,52.65,36.71
40739,54.95,36.41
40782,48.36,33.48
41136,47.15,17.45
41196,55.51,25.33
41256,58.28,23.58
71043,233.2,65.28
71072,240.66,76.23
71078,258.91,56.86
71600,299.9,43.93
71624,280.36,43.66
71848,270.13,53.83
71863,255.33,50.43
71877,245.98,51.1
71917,274.06,79.98
71940,241.11,55.18
71957,226.51,68.3
72206,278.29,30.48
72208,279.98,32.88
72211,277.46,27.96
72231,269.75,29.98
72248,266.16,32.45
72250,262.57,25.9
72259,262.96,32.9
72265,257.81,31.93
72270,253.6,31.8
72274,249.06,32.11
72290,242.83,32.73
72326,276.01,35.81
72353,262.4,35.38
72363,258.28,35.21
72365,253.38,35.03
72386,244.83,36.08
72405,282.96,38.84
72440,266.6,37.23
72451,260.03,37.75
72494,237.61,37.61
72532,270.31,40.66
72537,276.66,42.23
72597,237.13,42.37
72654,261.78,44.38
71120,249.71,54.41
71627,286.25,45.46
71803,305.43,48.93
71816,299.63,53.3
71821,282.18,49.76
71867,258.9,53.96
71896,237.31,53.88
71909,291.45,63.75
71918,270.28,68.43
71924,265.01,74.71
71925,254.86,69.1
71926,263.92,64.3
71934,248.03,60.01
71938,244.86,67.81
71945,237.4,58.83
72226,273.6,32.3
72308,283.79,36.9
72334,270.0,35.05
72374,249.26,35.01
72476,251.48,39.11
72486,245.15,39.28
72488,240.21,39.5
72520,279.78,40.5
72547,269.29,42.4
72562,259.29,41.11
72645,271.87,44.48
72662,256.93,44.05
72681,243.78,43.56
72764,259.25,46.76
72773,245.91,46.91
72793,237.7,47.45
70231,204.41,62.95
70261,212.13,64.8
70316,197.28,55.2
70350,207.5,57.73
70361,220.33,59.51
71051,234.72,71.98
71090,291.45,70.45
71145,265.35,53.85
71603,293.91,43.83
71709,298.22,47.38
71825,293.13,52.93
72394,239.55,34.9
78897,298.4,16.26
78925,299.0,14.6
76225,253.91,28.63
76342,258.56,26.88
76382,256.55,25.53
76458,253.58,23.2
76548,262.15,22.2
76556,255.11,21.51
76581,260.0,21.85
76644,270.35,20.98
76680,260.8,19.4
76695,269.45,19.85
76805,260.06,16.83
76845,267.37,16.73
78016,295.33,32.36
78325,277.65,23.16
78384,278.65,19.28
78397,283.21,17.93
78486,290.11,18.43
78526,294.01,18.41
78954,300.51,13.06
78970,298.65,10.61
78988,291.03,12.2
80022,284.48,10.45
81405,307.63,4.83
70133,197.37,66.87
70219,198.16,60.76
70381,225.41,58.36
72203,279.87,26.68
44416,81.61,28.6
44438,83.45,27.51
44454,85.36,27.7
44477,87.35,26.98
47407,142.36,43.76
47409,144.28,44.01
47418,144.38,42.98
47421,140.23,42.78
47430,140.75,41.81
47570,139.91,37.48
47584,141.16,39.7
47604,139.05,37.91
47605,136.65,36.55
47675,139.36,34.75
47741,133.06,35.45
47746,134.23,35.48
47765,132.43,34.37
47887,132.78,33.83
57503,105.11,29.61
47106,129.13,37.5
47112,126.63,37.46
47119,126.98,37.26
47121,128.46,37.18
47127,127.0,36.93
47129,126.5,36.76
47130,129.41,36.98
47131,127.43,36.63
47133,127.4,36.3
47136,128.71,36.56
47137,128.14,36.4
47140,126.7,35.98
47143,128.61,35.88
47146,127.15,35.81
47152,129.31,35.55
47154,129.13,35.17
47155,128.56,35.18
47156,126.92,35.13
47162,128.43,34.83
47168,127.73,34.73
47169,125.45,34.68
47170,126.55,34.3
47175,126.33,34.46
47185,126.16,33.28
47189,126.57,33.23
47192,127.1,35.2
47090,128.6,38.2
47095,127.3,38.15
47098,127.06,37.9
47099,126.76,37.88
44317,115.37,44.9
42260,77.96,27.15
41571,73.1,33.61
41515,71.78,35.4
41594,72.66,32.05
41685,69.71,29.88
41710,62.75,28.81
41718,70.68,28.65
41739,64.1,26.96
41744,66.63,27.83
41749,68.36,26.25
25325,159.41,66.55
48035,97.75,22.93
13272,20.28,44.81
41640,74.33,31.55
41660,66.88,30.25
41675,71.43,30.2
42189,79.4,28.36
41598,73.71,32.93
41620,69.46,31.35
41624,70.91,31.81
41712,64.4,28.88
41715,68.46,28.3
41756,61.8,25.06
41768,69.78,25.51
41780,67.13,24.9
71915,276.63,64.19
50656,126.51,48.28
01098,31.1,70.36
02897,27.68,64.28
03026,353.68,58.21
03171,357.13,56.38
04082,344.82,64.25
06030,9.85,57.1
10035,9.55,54.53
11036,16.56,48.11
12560,19.03,50.23
16310,15.28,40.01
16622,22.96,40.51
16749,28.12,36.38
17038,39.71,41.0
17050,26.56,41.66
17240,30.55,37.75
17350,35.41,37.0
78073,282.53,25.05
80413,292.35,10.25
58760,121.15,27.83
91551,167.55,-13.85
94907,147.13,-38.09
94682,140.58,-34.43
89661,169.6,-73.05
68906,350.11,-40.34
68994,37.86,-46.88
95322,130.01,-20.18
89054,301.17,-62.17
89056,301.01,-62.18
89057,300.31,-62.5
89058,301.03,-62.21
89059,303.31,-63.31
89251,301.25,-62.21
89662,164.1,-74.69
89666,162.96,-76.71
85201,291.81,-16.51
85223,293.81,-17.41
85244,296.86,-17.63
89009,360.0,-90.0
94117,130.67,-13.73
95838,146.46,-36.73
78958,298.21,12.0
91831,200.23,-18.83
91843,200.18,-21.2
61997,51.86,-46.43
78388,282.08,18.5
81225,304.4,5.45
81200,304.81,5.81
81202,302.96,5.95
61998,70.22,-49.33
89642,140.01,-66.66
78906,298.6,15.53
76040,244.81,32.4
76055,245.15,31.03
76122,252.05,30.36
76220,252.17,28.95
76243,259.46,28.7
76256,249.1,27.92
76258,250.06,27.36
76305,248.66,26.01
76311,251.72,26.72
76323,254.33,26.93
76373,254.22,25.35
76390,258.98,25.36
76402,248.3,24.95
76423,255.33,24.03
76491,260.86,23.73
76499,261.79,23.76
76539,259.02,22.15
76543,261.23,22.0
76571,257.7,21.86
76577,258.71,21.0
76585,261.18,21.31
76593,270.18,21.3
76612,256.61,20.66
76625,259.6,20.58
76632,261.25,20.13
76658,256.26,19.23
76683,261.75,19.31
76687,263.08,19.53
76692,263.88,19.15
76698,271.97,19.58
76726,260.76,18.88
76737,262.9,18.85
76741,265.58,18.13
76743,267.06,17.98
76750,271.7,18.48
76773,262.23,17.79
76775,263.28,17.04
76848,267.86,16.25
76855,263.5,15.65
76903,267.75,14.91
76253,247.75,27.28
76412,252.6,24.8
76525,257.43,22.78
76640,262.6,20.95
76647,271.79,20.68
76843,266.86,16.75
33815,28.98,47.01
61996,77.53,-37.8
48698,103.98,1.36
61901,354.33,-15.93
61902,345.6,-7.96
88889,301.54,-51.81
89664,166.66,-77.85
61701,343.36,13.2
61731,345.78,13.31
60150,354.46,33.88
60155,352.33,33.56
60107,356.15,35.18
60141,355.01,33.93
60265,353.1,30.93
65338,2.06,7.16
37575,46.65,41.63
37675,48.5,41.3
37735,46.41,40.71
37749,47.7,40.6
37756,48.93,40.53
37864,50.0,40.4
37985,48.83,38.73
78858,297.31,17.29
91570,163.08,-18.48
91574,158.51,-19.96
81401,305.96,5.5
81408,308.2,3.88
81415,305.96,3.63
89514,11.75,-70.76
91573,163.64,-19.71
91577,164.28,-20.56
91579,166.58,-20.65
91582,167.23,-20.76
91583,165.31,-20.93
91587,168.03,-21.48
91590,166.21,-22.01
91592,166.45,-22.26
91596,167.45,-22.6
91643,179.21,-8.51
91648,179.5,-10.75
63980,55.51,-4.66
61976,54.51,-15.88
61980,55.51,-20.88
67005,45.28,-12.8
94909,148.6,-35.0
91753,183.83,-13.23
91754,181.88,-14.31
76113,248.16,30.71
76405,249.7,24.16
76519,256.73,22.1
76544,262.15,22.22
76634,261.63,20.08
76648,273.05,20.52
76654,255.68,19.04
76662,257.68,19.98
76665,258.81,19.7
76762,260.5,17.54
76833,264.81,16.16
76840,266.1,16.23
78383,278.58,19.25
89532,39.58,-69.0
86065,298.5,-22.7
86068,299.4,-22.01
86086,302.13,-22.28
86097,304.35,-22.58
86134,302.7,-23.41
86170,301.16,-24.76
86185,302.91,-24.06
86192,303.56,-24.65
86210,305.68,-24.05
86218,302.36,-25.26
86233,303.56,-25.75
86234,303.63,-25.45
86246,305.15,-25.45
86255,301.68,-26.85
86260,302.85,-26.66
86285,304.79,-26.93
86297,304.16,-27.31
94388,152.7,-24.1
64600,15.78,4.22
64650,18.51,4.4
78905,298.7,15.53
78583,271.7,17.53
96315,114.93,4.93
89061,295.91,-64.76
14240,16.03,45.81
14445,16.43,43.51
68054,27.5,-21.21
88900,321.95,-54.0
78255,282.15,21.41
67341,32.56,-25.91
93004,172.68,-34.43
93023,174.01,-35.11
93069,175.1,-35.9
93110,174.8,-36.0
93186,176.2,-37.66
93196,178.3,-37.55
93245,176.06,-38.73
93292,177.98,-38.65
93309,174.18,-39.01
93373,176.85,-39.45
93404,175.6,-40.31
93420,174.98,-40.9
93439,174.8,-41.33
93498,176.23,-40.9
93515,171.56,-41.73
93527,173.0,-40.55
93546,173.23,-41.28
93597,174.2,-41.73
93615,170.98,-42.71
93678,173.7,-42.41
93709,169.0,-43.86
93773,171.23,-44.3
93781,172.51,-43.48
93831,168.73,-45.01
93845,168.33,-46.41
93891,170.18,-45.91
93909,167.45,-47.26
93929,166.3,-50.48
93947,169.15,-52.55
93994,182.08,-29.25
96163,100.35,-0.88
91925,220.96,-9.8
91929,208.25,-16.43
91938,210.38,-17.54
91943,214.96,-14.48
91944,219.05,-18.06
91948,225.03,-23.13
91954,210.51,-23.35
91958,215.66,-27.61
65201,3.33,6.58
94480,138.05,-29.65
60030,344.61,27.93
60040,346.4,28.95
64400,11.9,-4.81
64401,12.7,-4.19
64450,15.25,-4.25
64458,16.04,1.61
64459,18.06,1.61
65352,0.46,10.36
65361,1.15,8.98
65376,1.11,7.58
65387,1.25,6.16
71893,235.1,49.71
71894,233.45,49.38
71897,231.28,52.26
71899,226.95,54.25
71906,291.58,58.1
71907,281.88,58.45
71911,266.56,68.81
71912,265.29,56.35
71922,254.7,55.15
71928,245.08,52.43
71930,244.22,54.13
71931,247.98,54.76
71935,244.22,60.83
71936,245.55,62.46
71943,239.26,56.23
71944,236.86,55.3
71946,238.77,61.75
71948,235.3,70.16
71949,226.63,62.22
71951,231.41,54.46
71964,224.93,60.7
71966,220.86,64.05
71968,222.78,68.94
71865,255.8,51.76
71868,257.68,52.81
71869,254.33,53.21
71871,249.93,53.31
71878,246.1,52.18
71879,246.48,53.56
71880,244.22,49.6
71882,241.81,50.96
71887,239.55,50.7
71889,240.4,49.46
71891,238.41,50.23
71892,236.83,49.18
71725,282.22,48.05
71726,285.38,47.91
71727,289.0,48.33
71728,287.73,48.51
71730,279.2,46.61
71731,280.56,46.35
71738,275.21,47.96
71739,278.63,48.56
71799,236.56,48.65
71800,306.93,46.65
71801,307.26,47.61
71807,306.0,47.3
71808,302.78,51.42
71809,302.6,49.21
71810,295.7,49.83
71814,300.36,50.46
71815,301.45,48.53
71397,295.08,44.98
71403,297.66,44.81
71411,295.33,43.98
71412,298.03,46.45
71430,282.85,43.83
71431,281.83,43.95
71432,280.78,43.23
71435,269.53,49.03
71441,262.43,49.03
71443,258.76,52.11
71444,260.06,50.65
71447,259.01,49.28
71474,238.5,51.15
71510,252.08,51.56
71538,277.03,42.26
71045,227.26,60.16
71050,235.86,52.11
71066,242.83,58.61
71068,242.56,56.23
71069,245.21,55.28
71076,251.51,59.56
71077,251.56,55.83
71079,262.13,55.8
71083,267.88,62.81
71091,284.86,68.88
71092,288.77,68.65
71093,293.32,68.43
71094,298.38,66.58
71095,282.0,72.67
71101,228.18,53.25
71104,237.93,52.18
71108,237.63,49.02
71109,232.63,50.66
71114,238.51,49.36
71122,244.43,51.18
71123,246.42,53.3
71125,251.48,54.13
71129,250.83,51.47
71131,251.01,49.43
71135,254.01,49.16
71137,252.41,49.06
71140,260.04,49.91
71148,261.1,49.2
71185,302.41,50.23
71188,295.51,48.76
71200,236.68,48.41
71207,236.83,49.78
71260,275.5,46.48
71607,292.75,45.2
71609,294.12,45.32
71610,288.11,45.4
71621,282.46,44.11
71623,278.85,43.03
71625,282.68,45.95
71628,284.33,45.31
71631,279.25,43.98
71633,278.9,44.75
71705,295.31,46.11
71706,296.87,46.28
71707,299.95,46.16
71714,288.61,46.8
71715,290.45,47.8
71718,291.78,48.6
71719,295.5,48.01
71818,302.96,53.7
71827,282.29,53.63
71831,277.53,49.41
71832,275.83,49.75
71834,273.05,49.7
71842,268.1,50.11
71844,270.12,53.8
71845,269.79,51.45
71850,265.63,49.78
71852,262.76,49.9
71854,266.2,51.06
71856,262.96,50.61
71858,260.73,53.18
71861,257.31,50.38
71862,257.0,49.07
71032,239.5,49.46
71042,248.78,65.76
71044,220.16,67.56
71046,219.81,69.6
71352,279.58,43.65
71366,285.13,45.55
71368,279.61,43.45
71370,287.41,46.58
71371,286.58,45.51
71372,286.65,45.3
71373,287.16,45.05
71376,285.46,46.06
71377,286.06,45.43
71378,287.2,47.41
71379,287.45,48.83
71385,291.11,48.4
71386,292.56,48.46
71390,293.25,50.16
71391,284.35,45.83
71392,288.73,47.3
71395,296.48,44.88
71398,296.73,45.36
71750,273.7,48.58
71768,240.35,49.56
71769,235.85,49.35
71770,243.5,49.08
71772,236.2,49.21
71774,236.46,48.58
71775,237.31,49.2
71776,242.7,49.5
71778,236.46,48.3
71779,228.76,52.45
71780,236.08,48.38
71781,235.56,49.48
71782,245.11,49.75
71783,236.7,48.45
71784,236.81,49.33
71785,237.21,49.01
71150,259.4,50.45
71153,246.71,49.2
71154,246.2,49.13
71159,239.21,62.35
71161,244.98,64.38
71167,251.56,61.91
71168,251.38,61.96
71170,260.65,49.9
71176,295.85,59.98
71177,298.53,57.13
71179,301.65,54.7
71181,304.68,47.13
71184,286.61,45.71
71187,291.0,49.13
71189,289.88,48.25
71193,305.11,49.26
71196,306.88,48.66
71197,300.85,47.56
71198,287.08,46.18
71307,278.11,42.45
71310,297.43,46.45
71312,256.0,53.33
71316,247.98,54.76
71319,289.36,47.28
71323,289.21,46.2
71900,299.77,55.45
71920,252.98,57.35
71921,258.33,57.88
71927,262.2,68.67
71932,248.78,56.65
71941,235.3,55.28
71450,253.41,51.13
71451,256.71,56.33
71452,256.2,49.7
71453,250.53,49.9
71454,253.93,53.91
71455,252.85,50.95
71456,255.4,52.81
71457,248.15,50.55
71458,247.9,53.51
71459,250.5,50.9
71460,278.51,45.96
71477,228.33,54.16
71481,234.13,50.4
71485,232.36,50.93
71487,254.06,49.73
71491,231.35,66.23
71496,248.76,65.76
71497,236.53,60.23
71499,258.23,63.23
71675,286.45,45.55
71681,238.76,61.75
71700,293.46,45.86
71701,293.56,45.83
71702,296.17,46.43
71710,298.21,47.41
71712,285.71,45.28
71720,285.72,46.05
71721,284.01,46.26
71723,287.35,46.21
71732,280.9,46.71
71734,280.96,48.25
71747,268.36,48.76
71111,231.57,50.78
71113,238.23,49.25
71115,240.71,50.23
71116,249.53,49.11
71121,246.53,53.66
71127,249.95,54.78
71130,256.0,53.33
71132,254.16,59.25
71133,252.45,53.36
71136,252.96,52.01
71139,250.48,49.65
71142,259.06,53.03
71144,261.96,50.63
71147,261.96,49.5
71149,260.46,50.71
71950,232.81,54.81
71952,234.23,54.23
71956,231.03,69.9
71959,227.0,69.45
71967,220.95,61.37
71972,295.35,61.58
71251,247.86,50.05
71252,241.66,53.38
71253,246.11,58.68
71254,247.18,53.03
71255,248.43,59.03
71256,244.21,54.15
71261,278.28,43.76
71263,280.06,43.16
71265,280.6,43.63
71272,280.13,44.85
71273,277.29,42.3
71505,222.41,60.75
71507,261.7,62.7
71511,254.6,51.66
71512,295.76,50.26
71513,253.45,52.15
71514,255.41,50.41
71515,256.35,50.55
71516,254.51,49.05
71524,286.56,45.81
71527,279.73,42.85
71851,261.73,49.9
71876,251.75,52.76
71884,242.37,49.3
71886,239.48,49.47
71201,236.88,49.3
71203,240.63,49.95
71209,236.7,49.1
71211,236.71,49.48
71215,240.56,49.03
71216,278.28,43.77
71218,240.71,50.7
71219,229.65,54.16
71220,229.38,54.3
71222,230.0,58.41
71230,240.6,55.2
71231,248.55,49.73
71232,244.93,51.08
71234,246.36,50.0
71235,245.78,51.06
71236,245.51,49.61
71237,247.33,51.43
71238,247.13,53.68
71240,249.8,51.66
71242,246.25,52.45
71247,241.51,58.58
71248,245.31,51.76
71552,263.43,50.7
71554,291.53,48.51
71555,246.11,50.18
71556,254.75,51.41
71557,296.5,44.63
71560,262.76,49.0
71586,254.73,55.15
71589,306.03,48.55
71599,294.79,44.43
71819,304.36,51.36
71820,280.76,47.55
71823,286.33,53.75
71849,262.76,49.91
71059,240.78,69.26
71064,252.18,69.03
71084,259.91,68.31
71085,255.53,67.71
71088,280.96,69.08
71096,296.21,67.53
71097,295.86,63.33
71402,305.2,49.68
71410,295.73,45.85
71414,295.2,47.06
71415,297.31,45.76
71419,299.01,45.35
71425,294.66,49.25
71426,290.45,48.06
71427,292.61,49.31
71436,280.21,44.38
71437,280.2,43.3
71442,262.45,51.08
71448,263.93,59.18
71449,264.4,49.01
71604,298.75,45.52
71605,295.51,45.06
71611,288.18,45.36
71612,286.41,45.5
71616,288.06,46.43
71617,288.78,48.41
71618,287.75,45.31
71619,294.66,48.01
71632,279.46,45.8
71634,277.7,42.98
71642,276.65,47.81
61974,56.75,-10.43
61988,63.41,-19.68
61990,57.66,-20.43
61995,57.5,-20.3
64387,30.11,-1.96
60710,8.75,36.95
60714,9.82,37.23
60740,10.75,35.66
94102,126.13,-13.75
94120,130.87,-12.4
94122,130.01,-11.78
94131,132.36,-14.51
94150,136.82,-12.27
94151,136.93,-13.65
94170,141.91,-12.68
94203,122.22,-17.95
94206,123.77,-16.13
94207,118.9,-17.5
94212,127.65,-18.22
94216,128.7,-15.77
94238,134.17,-19.63
94255,138.11,-19.91
94268,141.73,-15.47
94287,145.75,-16.88
94294,146.75,-19.25
94298,152.38,-19.08
94299,149.96,-16.29
94300,113.67,-24.87
94302,110.08,-22.23
94312,118.63,-20.36
94317,119.8,-23.41
94319,122.22,-21.7
94326,133.88,-23.8
94327,136.13,-22.93
94332,139.48,-20.67
94341,143.11,-20.7
94346,144.27,-23.43
94363,148.17,-23.53
94367,149.21,-21.11
94374,150.47,-23.38
94393,154.42,-20.62
94403,114.7,-28.78
94429,117.88,-27.42
94430,118.52,-26.6
94449,122.41,-28.61
94461,128.3,-25.03
94462,130.98,-25.2
94515,148.78,-26.55
94552,151.73,-27.41
94578,153.13,-27.38
94584,153.18,-25.93
94601,115.13,-34.36
94610,115.95,-31.93
94637,121.45,-30.77
94638,121.88,-33.82
94647,128.88,-31.67
94651,130.88,-31.43
94653,133.7,-32.12
94659,136.82,-31.13
94672,138.52,-34.93
94691,141.46,-32.0
94693,142.08,-34.23
94703,145.95,-30.03
94710,145.8,-31.53
94729,149.65,-33.4
94750,150.53,34.95
94767,151.16,-33.93
94776,151.82,-32.78
94802,117.8,-34.93
94804,136.11,-35.33
94821,140.78,-37.73
94842,143.5,-38.68
94850,143.8,-37.6
94865,144.73,-37.85
94866,144.85,-37.66
94875,145.39,-36.43
94893,146.41,-39.11
94910,147.45,-35.15
94926,149.18,-35.3
94935,149.73,-37.59
94954,144.68,-40.66
94956,145.28,-42.15
94975,147.5,-42.83
94983,148.33,-40.98
94996,167.93,-29.03
94998,158.93,-54.48
95111,129.53,-14.25
95205,123.66,-17.36
95448,120.7,-27.85
95458,134.71,-29.03
95480,138.06,-29.66
95482,139.35,-25.9
95485,142.05,-29.45
95492,143.81,-27.98
95527,149.83,-29.48
95634,119.35,-31.23
95637,118.46,-33.09
95646,128.11,-30.83
95719,148.56,-32.21
95762,150.83,-31.06
95839,142.16,-36.66
95966,147.21,-41.55
96995,105.68,-10.43
96996,96.82,-12.18
89564,62.86,-67.6
89571,282.05,-68.57
89611,110.53,-66.27
95283,145.18,-15.45
95288,147.11,-15.5
89002,351.63,-70.62
88963,303.01,-63.4
88968,315.26,-60.73
89034,325.38,-77.86
89053,301.36,-62.23
89055,303.28,-64.23
89066,292.86,-68.11
85406,289.66,-18.35
85418,289.82,-20.25
85432,291.1,-22.5
85442,289.54,-23.43
85469,250.56,-27.16
85488,288.8,-29.9
85574,289.21,-33.38
85577,289.31,-33.43
85585,281.18,-33.61
85586,288.38,-33.65
85682,286.93,-36.76
85743,287.36,-38.76
85799,286.9,-41.43
85836,288.2,-43.62
85864,287.88,-45.58
85874,288.3,-45.9
85934,289.15,-53.0
91554,167.21,-15.51
91555,167.8,-16.41
91557,168.3,-17.7
91565,169.21,-19.45
91568,169.76,-20.23
65306,2.93,11.13
65319,1.38,10.31
65330,2.61,9.35
65335,2.43,7.98
65344,2.38,6.35
71472,227.25,53.31
71501,221.08,69.56
71522,288.75,49.9
71110,233.07,50.58
71989,240.66,76.23
71056,242.23,65.6
71074,256.4,78.7
71075,256.32,58.18
71087,242.4,61.31
71551,252.95,51.48
71553,258.63,51.18
71155,246.4,53.3
71156,243.53,53.56
71157,246.48,53.56
71160,250.83,62.7
71162,246.28,61.91
71164,229.76,67.19
71874,247.2,49.63
71473,236.95,48.78
71476,229.3,54.58
71482,232.53,52.18
71484,229.36,53.5
71489,251.16,52.36
71446,252.26,50.26
71294,282.13,45.06
71629,281.63,44.23
71736,280.54,48.63
71748,268.38,48.75
71771,228.4,53.03
71363,264.15,68.63
71364,226.48,68.31
71381,288.29,48.58
71387,288.96,48.88
71243,247.21,49.7
78948,299.04,13.75
64700,15.03,12.13
64750,18.38,9.14
67002,43.26,-11.53
67027,46.35,-15.66
67083,47.48,-18.79
67095,49.4,-18.11
67197,46.95,-25.03
78990,291.71,12.15
78873,297.01,17.48
88878,300.4,-51.31
88883,299.08,-51.9
83695,318.11,-21.2
83718,317.63,-22.03
82022,299.29,2.83
82193,311.51,-1.38
82281,315.76,-2.6
82332,300.01,-3.15
82398,321.46,-3.78
82579,317.18,-5.05
82917,292.2,-10.0
82965,303.9,-9.86
82993,324.21,-9.51
83208,299.9,-12.7
83349,320.98,-14.8
83362,303.9,-15.65
83378,312.06,-15.86
83566,316.08,-19.83
83649,319.71,-20.26
83780,313.35,-23.61
83827,305.41,-25.51
83840,310.83,-25.51
83899,311.45,-27.66
83971,308.81,-30.0
82392,319.65,-3.7
82583,319.33,-5.16
82594,323.36,-5.11
82780,318.51,-7.06
82789,321.86,-7.85
82795,324.11,-7.21
82879,317.75,-8.35
87046,294.91,-24.38
87047,294.51,-24.85
87097,305.53,-25.73
87121,294.9,-26.85
87148,299.51,-26.73
87155,300.95,-27.45
87162,301.76,-26.2
87166,301.23,-27.45
87217,293.18,-29.38
87222,294.23,-28.6
87257,298.04,-29.88
87270,300.29,-29.18
87320,293.71,-30.36
87328,294.86,-31.95
87007,294.4,-22.1
87178,304.03,-27.36
87289,302.85,-29.68
83612,305.33,-20.46
83550,320.15,-18.7
83698,318.66,-21.75
83738,315.53,-22.48
82678,316.98,-6.76
82784,320.7,-7.31
82791,322.73,-7.01
82983,319.51,-9.38
91945,215.0,-19.87
95984,147.86,-42.55
70251,209.9,62.3
70194,214.73,66.56
70232,200.46,61.58
70267,214.26,64.0
70271,214.55,62.15
70321,201.48,59.05
